Cambodia%00,Banteay Meanchey%01,Mongkol Borei%0101,Banteay Neang%010101,Ou Thum%01010101
Cambodia%00,Banteay Meanchey%01,Mongkol Borei%0101,Banteay Neang%010101,Phnum%01010102
Cambodia%00,Banteay Meanchey%01,Mongkol Borei%0101,Banteay Neang%010101,Banteay Neang%01010103
Cambodia%00,Banteay Meanchey%01,Mongkol Borei%0101,Bat Trang%010102,Khtum Reay Lech%01010201
Cambodia%00,Banteay Meanchey%01,Mongkol Borei%0101,Bat Trang%010102,Khtum Reay Kaeut%01010202
Cambodia%00,Banteay Meanchey%01,Mongkol Borei%0101,Bat Trang%010102,Anlong Thngan Kaeut%01010203
Cambodia%00,Banteay Meanchey%01,Mongkol Borei%0101,Bat Trang%010102,Anlong Thngan Lech%01010204
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Nam Tau%010201,Rongvean%01020101
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Nam Tau%010201,Thmei Khang Tboung%01020102
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Nam Tau%010201,Thmei Khang Cheung%01020103
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Nam Tau%010201,Kouk Yeang%01020104
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Nam Tau%010201,Kouk Chas%01020105
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Nam Tau%010201,Chrab%01020106
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Nam Tau%010201,Kantuot%01020107
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Nam Tau%010201,Nam Tau%01020108
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Nam Tau%010201,Pongro%01020109
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Nam Tau%010201,Samraong%01020110
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Nam Tau%010201,Khnang%01020111
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Nam Tau%010201,Thnong Khang Tboung%01020112
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Nam Tau%010201,Thnong Khang Cheung%01020113
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Nam Tau%010201,Slaeng%01020114
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Nam Tau%010201,Ta Kong%01020115
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Nam Tau%010201,Yeang Otdam%01020116
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Nam Tau%010201,Ampel Kaong%01020117
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Nam Tau%010201,Kong Siem%01020118
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Paoy Char%010202,Paoy Snuol%01020201
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Paoy Char%010202,Paoy Char%01020202
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Paoy Char%010202,Trapeang Thma Tboung%01020203
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Paoy Char%010202,Trapeang Thma Cheung%01020204
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Paoy Char%010202,Trapeang Thma Kandal%01020205
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Paoy Char%010202,Paoy Ta Ong%01020206
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Paoy Char%010202,Sambuor%01020207
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Paoy Char%010202,Pongro%01020208
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Paoy Char%010202,Koun Kleang%01020209
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Paoy Char%010202,Thmenh Trey%01020210
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Paoy Char%010202,Boeng Reang%01020211
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Paoy Char%010202,Boeng Ampil%01020212
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Paoy Char%010202,Srah Srang%01020213
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Paoy Char%010202,Changvar Tuk%01020214
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Paoy Char%010202,Preah Andoung%01020215
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Paoy Char%010202,Trapaing Peas%01020216
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Ponley%010203,Ta Vong%01020301
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Ponley%010203,Ponley%01020302
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Ponley%010203,Svay Sa%01020303
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Ponley%010203,Svay Khmau%01020304
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Ponley%010203,Kouk Ta Sokh%01020305
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Ponley%010203,Pou Roam Bon%01020306
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Spean Sraeng%010204,Rouk%01020401
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Spean Sraeng%010204,Mukh Chhneang%01020402
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Spean Sraeng%010204,Spean%01020403
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Spean Sraeng%010204,Kouk Char%01020404
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Spean Sraeng%010204,Kandaol%01020405
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Spean Sraeng%010204,Pongro%01020406
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Srah Chik%010205,Moat Srah%01020501
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Srah Chik%010205,Srah Chhuk Khang Lech%01020502
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Srah Chik%010205,Srah Chik%01020503
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Srah Chik%010205,Kouk Kraol%01020504
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Srah Chik%010205,Kouk Rumchek%01020505
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Srah Chik%010205,Kouk Ta Reach%01020506
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Srah Chik%010205,Kandal Khang Lech%01020507
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Srah Chik%010205,Kandal Khang Kaeut%01020508
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Srah Chik%010205,Srah Chhuk Khang Kaeut%01020509
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Phnum Dei%010206,Phnum Dei%01020601
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Phnum Dei%010206,Ponley%01020602
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Phnum Dei%010206,Kouk Seh%01020603
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Phnum Dei%010206,Thnal Dach%01020604
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Phnum Dei%010206,Bos Sbov.3%01020605
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Phnum Dei%010206,Trapeang Prei.2%01020606
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Phnum Dei%010206,Kamping Puoy%01020607
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Phnum Dei%010206,Spean Kmeng%01020608
Cambodia%00,Banteay Meanchey%01,Phnum Srok%0102,Phnum Dei%010206,Trang%01020609
Cambodia%00,Battambang%02,Banan%0201,Kantueu Muoy%020101,Thmei%02010101
Cambodia%00,Battambang%02,Banan%0201,Kantueu Muoy%020101,Tuol Thnong%02010102
Cambodia%00,Battambang%02,Banan%0201,Kantueu Muoy%020101,Svay Prey%02010103
Cambodia%00,Battambang%02,Banan%0201,Kantueu Muoy%020101,Svay Bei Daeum%02010104
Cambodia%00,Battambang%02,Banan%0201,Kantueu Muoy%020101,Kampong Ampil%02010105
Cambodia%00,Battambang%02,Banan%0201,Kantueu Muoy%020101,Sasar Pok%02010106
Cambodia%00,Battambang%02,Banan%0201,Kantueu Muoy%020101,Voat Kantueu%02010107
Cambodia%00,Battambang%02,Banan%0201,Kantueu Pir%020102,Post Kantueu%02010201
Cambodia%00,Battambang%02,Banan%0201,Kantueu Pir%020102,Chamkar Ou%02010202
Cambodia%00,Battambang%02,Banan%0201,Kantueu Pir%020102,Banan%02010203
Cambodia%00,Battambang%02,Banan%0201,Kantueu Pir%020102,Kampang Lech%02010204
Cambodia%00,Battambang%02,Banan%0201,Kantueu Pir%020102,Kampang Kaeut%02010205
Cambodia%00,Battambang%02,Banan%0201,Kantueu Pir%020102,Chhay Rumpoat%02010206
Cambodia%00,Battambang%02,Banan%0201,Kantueu Pir%020102,Phnom Kul%02010207
Cambodia%00,Battambang%02,Banan%0201,Bay Damram%020103,Tuol Chranieng%02010301
Cambodia%00,Battambang%02,Banan%0201,Bay Damram%020103,Kampong Chaeng%02010302
Cambodia%00,Battambang%02,Banan%0201,Bay Damram%020103,Kanhchroang%02010303
Cambodia%00,Battambang%02,Banan%0201,Bay Damram%020103,Krala Peas%02010304
Cambodia%00,Battambang%02,Banan%0201,Bay Damram%020103,Bay Damram%02010305
Cambodia%00,Battambang%02,Banan%0201,Bay Damram%020103,Ta Song.2%02010306
Cambodia%00,Battambang%02,Banan%0201,Bay Damram%020103,Sdau%02010307
Cambodia%00,Battambang%02,Banan%0201,Bay Damram%020103,Prey Totueng%02010308
Cambodia%00,Battambang%02,Banan%0201,Chheu Teal%020104,Kampong Chamlang%02010401
Cambodia%00,Battambang%02,Banan%0201,Chheu Teal%020104,Chheu Teal%02010402
Cambodia%00,Battambang%02,Banan%0201,Chheu Teal%020104,Kampong Srama%02010403
Cambodia%00,Battambang%02,Banan%0201,Chheu Teal%020104,Khnar%02010404
Cambodia%00,Battambang%02,Banan%0201,Chheu Teal%020104,Enteak Chit%02010405
Cambodia%00,Battambang%02,Banan%0201,Chheu Teal%020104,Bat Sala%02010406
Cambodia%00,Battambang%02,Banan%0201,Chheu Teal%020104,Bay Damram%02010407
Cambodia%00,Battambang%02,Banan%0201,Chheu Teal%020104,Svay Prakeab%02010408
Cambodia%00,Battambang%02,Banan%0201,Chheu Teal%020104,Chhak Pou%02010409
Cambodia%00,Battambang%02,Banan%0201,Chheu Teal%020104,Anlong Ta Mei%02010410
Cambodia%00,Battambang%02,Banan%0201,Chheu Teal%020104,Chamkar Svay%02010411
Cambodia%00,Battambang%02,Banan%0201,Chheu Teal%020104,Thkov%02010412
Cambodia%00,Battambang%02,Banan%0201,Chheu Teal%020104,Praboh%02010413
Cambodia%00,Battambang%02,Banan%0201,Chheu Teal%020104,Doung%02010414
Cambodia%00,Battambang%02,Banan%0201,Chheu Teal%020104,Anlok Kaong%02010415
Cambodia%00,Battambang%02,Banan%0201,Chaeng Mean Chey%020105,Rung%02010501
Cambodia%00,Battambang%02,Banan%0201,Chaeng Mean Chey%020105,Chaeng%02010502
Cambodia%00,Battambang%02,Banan%0201,Chaeng Mean Chey%020105,Kampong Kol Thmei%02010503
Cambodia%00,Battambang%02,Banan%0201,Chaeng Mean Chey%020105,Thngor%02010504
Cambodia%00,Battambang%02,Banan%0201,Chaeng Mean Chey%020105,Boh Khnor%02010505
Cambodia%00,Battambang%02,Banan%0201,Chaeng Mean Chey%020105,Changhour Svay%02010506
Cambodia%00,Battambang%02,Banan%0201,Chaeng Mean Chey%020105,Doung%02010507
Cambodia%00,Battambang%02,Banan%0201,Phnum Sampov%020106,Chaeng Kdar%02010601
Cambodia%00,Battambang%02,Banan%0201,Phnum Sampov%020106,Kampov%02010602
Cambodia%00,Battambang%02,Banan%0201,Phnum Sampov%020106,Kouk Ampil%02010603
Cambodia%00,Battambang%02,Banan%0201,Phnum Sampov%020106,Sampov Lech%02010604
Cambodia%00,Battambang%02,Banan%0201,Phnum Sampov%020106,Sampov Kaeut%02010605
Cambodia%00,Battambang%02,Banan%0201,Phnum Sampov%020106,Samnanh%02010606
Cambodia%00,Battambang%02,Banan%0201,Phnum Sampov%020106,Kdaong%02010607
Cambodia%00,Battambang%02,Banan%0201,Phnum Sampov%020106,Krapeu Cheung%02010608
Cambodia%00,Battambang%02,Banan%0201,Phnum Sampov%020106,Krapeu Tboung%02010609
Cambodia%00,Battambang%02,Banan%0201,Phnum Sampov%020106,Krapeu Kaeut%02010610
Cambodia%00,Battambang%02,Banan%0201,Snoeng%020107,Samraong%02010701
Cambodia%00,Battambang%02,Banan%0201,Snoeng%020107,Kor%02010702
Cambodia%00,Battambang%02,Banan%0201,Snoeng%020107,Snoeng Lech%02010703
Cambodia%00,Battambang%02,Banan%0201,Snoeng%020107,Snoeng Kaeut%02010704
Cambodia%00,Battambang%02,Banan%0201,Snoeng%020107,Boeng Chaeng%02010705
Cambodia%00,Battambang%02,Banan%0201,Snoeng%020107,Boeng Prei%02010706
Cambodia%00,Battambang%02,Banan%0201,Snoeng%020107,Peak Sbaek%02010707
Cambodia%00,Battambang%02,Banan%0201,Snoeng%020107,Preah Srae%02010708
Cambodia%00,Battambang%02,Banan%0201,Snoeng%020107,Rumchey%02010709
Cambodia%00,Battambang%02,Banan%0201,Snoeng%020107,Sambuor Meas.2%02010710
Cambodia%00,Battambang%02,Banan%0201,Snoeng%020107,Boeng Krasal%02010711
Cambodia%00,Battambang%02,Banan%0201,Ta Kream%020108,Paoy Svay%02010801
Cambodia%00,Battambang%02,Banan%0201,Ta Kream%020108,Ta Kream%02010802
Cambodia%00,Battambang%02,Banan%0201,Ta Kream%020108,Thmei%02010803
Cambodia%00,Battambang%02,Banan%0201,Ta Kream%020108,Ou Pong Moan%02010804
Cambodia%00,Battambang%02,Banan%0201,Ta Kream%020108,Ta Ngaen%02010805
Cambodia%00,Battambang%02,Banan%0201,Ta Kream%020108,Prey Phdau%02010806
Cambodia%00,Battambang%02,Banan%0201,Ta Kream%020108,Ou Ta Nhea%02010807
Cambodia%00,Battambang%02,Banan%0201,Ta Kream%020108,Dangkot Thnong%02010808
Cambodia%00,Battambang%02,Banan%0201,Ta Kream%020108,Andoung Neang%02010809
Cambodia%00,Battambang%02,Banan%0201,Ta Kream%020108,Anlong Svay%02010810
Cambodia%00,Battambang%02,Banan%0201,Ta Kream%020108,Slab Pang%02010811
Cambodia%00,Battambang%02,Thma Koul%0202,Ta Pung%020201,Thma Koul Tboung%02020101
Cambodia%00,Battambang%02,Thma Koul%0202,Ta Pung%020201,Paoy Yong%02020102
Cambodia%00,Battambang%02,Thma Koul%0202,Ta Pung%020201,Kaksekam%02020103
Cambodia%00,Battambang%02,Thma Koul%0202,Ta Pung%020201,Paoy Samraong%02020104
Cambodia%00,Battambang%02,Thma Koul%0202,Ta Pung%020201,Kouk Kduoch%02020105
Cambodia%00,Battambang%02,Thma Koul%0202,Ta Pung%020201,Ang Tboung%02020106
Cambodia%00,Battambang%02,Thma Koul%0202,Ta Pung%020201,Tumpung Tboung%02020107
Cambodia%00,Battambang%02,Thma Koul%0202,Ta Meun%020202,Thma Koul Cheung%02020201
Cambodia%00,Battambang%02,Thma Koul%0202,Ta Meun%020202,Kouk Trab.2%02020202
Cambodia%00,Battambang%02,Thma Koul%0202,Ta Meun%020202,Tumneab%02020203
Cambodia%00,Battambang%02,Thma Koul%0202,Ta Meun%020202,Ta Sei%02020204
Cambodia%00,Battambang%02,Thma Koul%0202,Ta Meun%020202,Chrouy Mtes%02020205
Cambodia%00,Battambang%02,Thma Koul%0202,Ta Meun%020202,Krasang%02020206
Cambodia%00,Battambang%02,Thma Koul%0202,Ta Meun%020202,Samraong%02020207
Cambodia%00,Battambang%02,Thma Koul%0202,Ta Meun%020202,Thmei%02020208
Cambodia%00,Battambang%02,Thma Koul%0202,Ta Meun%020202,Ang Cheung%02020209
Cambodia%00,Battambang%02,Thma Koul%0202,Ta Meun%020202,Tumpung Cheung%02020210
Cambodia%00,Battambang%02,Thma Koul%0202,Ou Ta Ki%020203,Ou Ta Ki%02020301
Cambodia%00,Battambang%02,Thma Koul%0202,Ou Ta Ki%020203,Popeal Khae%02020302
Cambodia%00,Battambang%02,Thma Koul%0202,Ou Ta Ki%020203,Veal Trea%02020303
Cambodia%00,Battambang%02,Thma Koul%0202,Ou Ta Ki%020203,Tras%02020304
Cambodia%00,Battambang%02,Thma Koul%0202,Ou Ta Ki%020203,Prey Totueng%02020305
Cambodia%00,Battambang%02,Thma Koul%0202,Ou Ta Ki%020203,Prey Dach%02020306
Cambodia%00,Battambang%02,Thma Koul%0202,Ou Ta Ki%020203,Trang%02020307
Cambodia%00,Battambang%02,Thma Koul%0202,Ou Ta Ki%020203,Kakaoh%02020308
Cambodia%00,Battambang%02,Thma Koul%0202,Chrey%020204,Chrey Thmei%02020401
Cambodia%00,Battambang%02,Thma Koul%0202,Chrey%020204,Chrey%02020402
